155,Unipin Ladies Series Philippines Season 1,B,5162022,10062022,1.6.72,https://liquipedia.net/mobilelegends/Unipin_Ladies_Series/PH/Season_1,30122023,155_Unipin Ladies Series Philippines Season 1.csv
156,MPL Brazil Season 2,B,3112022,1052022,1.6.62 – 1.6.72,https://liquipedia.net/mobilelegends/MPL/Brazil/Season_2,30122023,156_MPL Brazil Season 2.csv
157,MPL Cambodia Spring 2022,B,2262022,24042022,1.6.58 – 1.6.72,https://liquipedia.net/mobilelegends/MPL/Cambodia/2022/Spring,30122023,157_MPL Cambodia Spring 2022.csv
158,Peru National Cup Season 1,B,3132022,24042022,1.6.62 – 1.6.72,https://liquipedia.net/mobilelegends/Peru_National_Cup/Season_1,30122023,158_Peru National Cup Season 1.csv
159,Bolívia National Cup Season 1,B,3122022,23042022,1.6.62 – 1.6.72,https://liquipedia.net/mobilelegends/Bolivia_National_Cup/Season_1,30122023,159_Bolívia National Cup Season 1.csv
160,MDL Indonesia Season 5,B,2142022,17042022,1.6.52,https://liquipedia.net/mobilelegends/MDL/Indonesia/Season_5,30122023,160_MDL Indonesia Season 5.csv
161,Real Cup,B,3122022,4042022,1.6.52,https://liquipedia.net/mobilelegends/Real_Cup,30122023,161_Real Cup.csv
162,Unipin Ladies Series Season 2,B,2042022,27032022,null,https://liquipedia.net/mobilelegends/Unipin_Ladies_Series/ID/Season_2,30122023,162_Unipin Ladies Series Season 2.csv
163,Razer Invitational - SEA 2021,B,2142022,27022022,null,https://liquipedia.net/mobilelegends/Razer_Invitational/SEA/2021,30122023,163_Razer Invitational - SEA 2021.csv
164,T.Y Media E Champion Season 1,B,6122022,10022022,null,https://liquipedia.net/mobilelegends/T.Y_Media_E_Champion/Season_1,30122023,164_T.Y Media E Champion Season 1.csv
165,DGWIB Championship 2022,B,1202022,30012022,null,https://liquipedia.net/mobilelegends/Dunia_Games_WIB/2022,30122023,165_DGWIB Championship 2022.csv
166,MLBB Women's Invitational 2022,B,1272022,30012022,null,https://liquipedia.net/mobilelegends/MLBB_Women%27s_Invitational/2022,30122023,166_MLBB Women's Invitational 2022.csv
167,DGWIB Championship 2022 - Ladies,B,1252022,30012022,null,https://liquipedia.net/mobilelegends/Dunia_Games_WIB/2022/Ladies,30122023,167_DGWIB Championship 2022 - Ladies.csv
168,SIBOL 2022 National Team Selection for 31st Sea Games,B,1212022,30012022,null,https://liquipedia.net/mobilelegends/SIBOL_2022_National_Team_Selection/31st_Sea_Games,30122023,168_SIBOL 2022 National Team Selection for 31st Sea Games.csv
169,Malaysia Esports Championship 2021,B,1072022,9012022,null,https://liquipedia.net/mobilelegends/Malaysia_Esports_Championship/2021,30122023,169_Malaysia Esports Championship 2021.csv
170,Woman Star League Season 4,B,12202021,23012022,null,https://liquipedia.net/mobilelegends/Woman_Star_League/Season_4,30122023,170_Woman Star League Season 4.csv
171,Piala Presiden Esports 2021,B,9092021,19122021,1.6.34,https://liquipedia.net/mobilelegends/Piala_Presiden/2021,30122023,171_Piala Presiden Esports 2021.csv
172,Light of Dawn Pro-Invitational Tournament,B,11152021,9122021,1.6.26 – 1.6.34,https://liquipedia.net/mobilelegends/Light_of_Dawn_Pro-Invitational_Tournament,30122023,172_Light of Dawn Pro-Invitational Tournament.csv
173,Top Clans 2021 Winter Invitational,B,12012021,5122021,1.6.34,https://liquipedia.net/mobilelegends/Top_Clans/2021/Winter_Invitational,30122023,173_Top Clans 2021 Winter Invitational.csv
174,Mobile Legends Upoint Esports Invitational Season 1,B,11252021,4122021,null,https://liquipedia.net/mobilelegends/Mobile_Legends_Upoint_Esports_Invitational/Season_1,30122023,174_Mobile Legends Upoint Esports Invitational Season 1.csv
175,Unipin Ladies Series SEA Invitational,B,11152021,20112021,null,https://liquipedia.net/mobilelegends/Unipin_Ladies_Series_SEA_invitational,30122023,175_Unipin Ladies Series SEA Invitational.csv
176,PlayMaya Tournament,B,10022021,12112021,1.6.18 – 1.6.26,https://liquipedia.net/mobilelegends/PlayMaya_Tournament,30122023,176_PlayMaya Tournament.csv
177,Liga Latam Season 1,B,11032021,7112021,1.6.26,https://liquipedia.net/mobilelegends/Liga_Latam/Season_1,30122023,177_Liga Latam Season 1.csv
178,Wonderful Indonesia Srikandi Championship,B,10042021,31102021,null,https://liquipedia.net/mobilelegends/Wonderful_Indonesia_Srikandi_Championship,30122023,178_Wonderful Indonesia Srikandi Championship.csv
179,MDL Indonesia Season 4,B,8092021,17102021,1.5.96 – 1.6.18,https://liquipedia.net/mobilelegends/MDL/Indonesia/Season_4,30122023,179_MDL Indonesia Season 4.csv
180,MPL Brazil Season 1,B,8142021,16102021,1.5.96 – 1.6.18,https://liquipedia.net/mobilelegends/MPL/Brazil/Season_1,30122023,180_MPL Brazil Season 1.csv
181,MPL Cambodia Season 1,B,8282021,3102021,1.6.10 – 1.6.18,https://liquipedia.net/mobilelegends/MPL/Cambodia/Season_1,30122023,181_MPL Cambodia Season 1.csv
182,LATAM Championship 2021,B,9142021,2102021,1.6.10 – 1.6.18,https://liquipedia.net/mobilelegends/LATAM_Championship/2021,30122023,182_LATAM Championship 2021.csv
183,Mythic League Season 1: Pro,B,5222021,26092021,1.5.78 – 1.6.18,https://liquipedia.net/mobilelegends/Mythic_League/Season_1/Pro,30122023,183_Mythic League Season 1_ Pro.csv
184,Türkiye Şampiyonası 2021,B,7172021,25092021,1.5.88 – 1.6.18,https://liquipedia.net/mobilelegends/Turkiye_Sampiyonasi/2021,30122023,184_Türkiye Şampiyonası 2021.csv
185,M3 Arabia Major,B,8162021,9092021,1.6.10 – 1.6.18,https://liquipedia.net/mobilelegends/M3_Arabia_Major,30122023,185_M3 Arabia Major.csv
186,Top Clans 2021 Summer Invitational,B,8282021,5092021,1.6.10,https://liquipedia.net/mobilelegends/Top_Clans/2021/Summer_Invitational,30122023,186_Top Clans 2021 Summer Invitational.csv
187,Woman Star League Season 3,B,6042021,8082021,1.6.26 – 1.6.34,https://liquipedia.net/mobilelegends/Woman_Star_League/Season_3,30122023,187_Woman Star League Season 3.csv
188,Nimo TV Mobile Legends Arena Season 3,B,7212021,1082021,1.6.34,https://liquipedia.net/mobilelegends/Nimo_TV_Mobile_Legends_Arena/Season_3,30122023,188_Nimo TV Mobile Legends Arena Season 3.csv
189,H3RO Esports 2.0,B,7172021,18072021,null,https://liquipedia.net/mobilelegends/H3RO_Esports/2.0,30122023,189_H3RO Esports 2.0.csv
190,Unipin Ladies Series Season 1,B,5272021,27062021,null,https://liquipedia.net/mobilelegends/Unipin_Ladies_Series/ID/Season_1,30122023,190_Unipin Ladies Series Season 1.csv
191,515 Blitz Brazil,B,4222021,15052021,1.5.62B – 1.5.70,https://liquipedia.net/mobilelegends/515_Blitz_Brazil,30122023,191_515 Blitz Brazil.csv
192,MDL Indonesia Season 3,B,2222021,25042021,1.5.52 – 1.5.70,https://liquipedia.net/mobilelegends/MDL/Indonesia/Season_3,30122023,192_MDL Indonesia Season 3.csv
193,North America Challenger Cup,B,4132021,18042021,1.5.70,https://liquipedia.net/mobilelegends/North_America_Challenger_Cup,30122023,193_North America Challenger Cup.csv
194,LATAM Invitational 2021,B,4092021,11042021,,https://liquipedia.net/mobilelegends/LATAM_Invitational/2021,30122023,194_LATAM Invitational 2021.csv
195,Woman Star League Season 2,B,1222021,21022021,,https://liquipedia.net/mobilelegends/Woman_Star_League/Season_2,30122023,195_Woman Star League Season 2.csv
196,Metfone The First Legends,B,1312021,1312021,1.5.46,https://liquipedia.net/mobilelegends/Metfone_The_First_Legends,30122023,196_Metfone The First Legends.csv
197,Brazilian Regular League Season 4,B,11072020,7032021,null,https://liquipedia.net/mobilelegends/Brazilian_Regular_League/Season_4,30122023,197_Brazilian Regular League Season 4.csv
198,The Nationals Season 2,B,11142020,20122020,null,https://liquipedia.net/mobilelegends/The_Nationals/Season_2,30122023,198_The Nationals Season 2.csv
199,Nimo TV Mobile Legends Arena Season 2,B,12082020,14122020,1.6.34,https://liquipedia.net/mobilelegends/Nimo_TV_Mobile_Legends_Arena/Season_2,30122023,199_Nimo TV Mobile Legends Arena Season 2.csv
200,Brazil National Championship,B,11132020,13122020,1.5.24 – 1.5.32,https://liquipedia.net/mobilelegends/Brazil_National_Championship/2020,30122023,200_Brazil National Championship.csv
201,Woman Star League Invitational,B,9132020,22112020,null,https://liquipedia.net/mobilelegends/Woman_Star_League/Invitational,30122023,201_Woman Star League Invitational.csv
202,Smart Kingdom of Legends: Pro,B,11102020,15112020,1.5.24,https://liquipedia.net/mobilelegends/Smart_Kingdom_of_Legends/Pro,30122023,202_Smart Kingdom of Legends_ Pro.csv
203,Japan Grand Prix,B,11082020,11082020,1.5.24,https://liquipedia.net/mobilelegends/Japan_Grand_Prix,30122023,203_Japan Grand Prix.csv
204,MDL Indonesia Season 2,B,8102020,11102020,1.4.94 – 1.5.16,https://liquipedia.net/mobilelegends/MDL/Indonesia/Season_2,30122023,204_MDL Indonesia Season 2.csv
205,Mytel International Championship Season 2,B,7202020,30072020,null,https://liquipedia.net/mobilelegends/Mytel_International_Championship/Season_2,30122023,205_Mytel International Championship Season 2.csv
206,Brazilian Regular League Season 3,B,4102020,27072020,null,https://liquipedia.net/mobilelegends/Brazilian_Regular_League/Season_3,30122023,206_Brazilian Regular League Season 3.csv
207,Metfone All-Stars Arena,B,7182020,25072020,1.4.94,https://liquipedia.net/mobilelegends/Metfone_All-Stars_Arena,30122023,207_Metfone All-Stars Arena.csv
208,Razer Invitational - SEA 2020,B,7052020,12072020,1.4.86,https://liquipedia.net/mobilelegends/Razer_Invitational/SEA/2020,30122023,208_Razer Invitational - SEA 2020.csv
209,Mytel International Championship Season 1,B,6082020,14062020,null,https://liquipedia.net/mobilelegends/Mytel_International_Championship/Season_1,30122023,209_Mytel International Championship Season 1.csv
210,MDL Indonesia Season 1,B,2172020,19042020,1.4.44 – 1.4.60,https://liquipedia.net/mobilelegends/MDL/Indonesia/Season_1,30122023,210_MDL Indonesia Season 1.csv
211,Campus Championship Indonesia 2020,B,4042020,5042020,1.4.70,https://liquipedia.net/mobilelegends/Campus_Championship/2020,30122023,211_Campus Championship Indonesia 2020.csv
212,The Nationals Season 1 Finale,B,1122020,18012020,1.4.44,https://liquipedia.net/mobilelegends/The_Nationals/Season_1,30122023,212_The Nationals Season 1 Finale.csv
213,The Nationals Season 1 Conference 2,B,11032019,15122019,null,https://liquipedia.net/mobilelegends/The_Nationals/Season_1/Conference_2,30122023,213_The Nationals Season 1 Conference 2.csv
214,Indihome Esports League 2019,B,12072019,12072019,null,https://liquipedia.net/mobilelegends/Indihome_Esports_League/2019,30122023,214_Indihome Esports League 2019.csv
215,Brazilian Regular League Season 2,B,5312019,1102019,null,https://liquipedia.net/mobilelegends/Brazilian_Regular_League/Season_2,30122023,215_Brazilian Regular League Season 2.csv
216,360mobi CHAMPIONSHIP SERIES - Season 3,B,8082019,18082019,null,https://liquipedia.net/mobilelegends/360mobi_Championship_Series/Season_3,30122023,216_360mobi CHAMPIONSHIP SERIES - Season 3.csv
217,The Nationals Season 1 Conference 1,B,6262019,28072019,null,https://liquipedia.net/mobilelegends/The_Nationals/Season_1/Conference_1,30122023,217_The Nationals Season 1 Conference 1.csv
218,Indonesia Esports National Championship,B,6192019,14072019,null,https://liquipedia.net/mobilelegends/Indonesia_Esports_National_Championship,30122023,218_Indonesia Esports National Championship.csv
219,MPL Myanmar Season 2,B,3292019,26052019,1.3.52 – 1.3.76,https://liquipedia.net/mobilelegends/MPL/Myanmar/Season_2,30122023,219_MPL Myanmar Season 2.csv
220,SEA Clash of Champions,B,5182019,19052019,null,https://liquipedia.net/mobilelegends/SEA_Clash_of_Champions,30122023,220_SEA Clash of Champions.csv
221,360mobi CHAMPIONSHIP SERIES - Season 2,B,4202019,12052019,null,https://liquipedia.net/mobilelegends/360mobi_Championship_Series/Season_2,30122023,221_360mobi CHAMPIONSHIP SERIES - Season 2.csv
222,Mobile Star League Season 3,B,2182019,3042019,1.3.52,https://liquipedia.net/mobilelegends/Mobile_Star_League/Season_3,30122023,222_Mobile Star League Season 3.csv
223,Piala Presiden Esports 2019,B,3302019,31032019,null,https://liquipedia.net/mobilelegends/Piala_Presiden/2019,30122023,223_Piala Presiden Esports 2019.csv
224,Brazilian Regular League Season 1,B,1262019,17032019,null,https://liquipedia.net/mobilelegends/Brazilian_Regular_League/Season_1,30122023,224_Brazilian Regular League Season 1.csv
225,360mobi CHAMPIONSHIP SERIES - Season 1,B,1052019,20012019,null,https://liquipedia.net/mobilelegends/360mobi_Championship_Series/Season_1,30122023,225_360mobi CHAMPIONSHIP SERIES - Season 1.csv
226,Mobile Star League Season 2,B,11262018,6012019,1.3.10 – 1.3.12,https://liquipedia.net/mobilelegends/Mobile_Star_League/Season_2,30122023,226_Mobile Star League Season 2.csv
227,MPL Myanmar Season 1,B,10262018,16122018,1.3.12,https://liquipedia.net/mobilelegends/MPL/Myanmar/Season_1,30122023,227_MPL Myanmar Season 1.csv
228,Mobile Star League Season 1,B,7102018,2092018,1.2.92 – 1.3.10,https://liquipedia.net/mobilelegends/Mobile_Star_League/Season_1,30122023,228_Mobile Star League Season 1.csv
